timestamp	process_name	action	pid	ppid	tid	ip	port	file	user	return	trans_id	unit_id	uri	datetime	error	success	tty	ses	comm	exe	a0	a1	a2	a3
1682509554467000	httpd	sys_wait4	7367	1623	7367				root	0				2023-04-26 19:45:54.467000		yes	(none)	3	httpd	/usr/local/apache2/bin/httpd	ffffffff	7ffe18b15a64	3	0
1682509554467000	httpd	sys_times	7367	1623	7367				root	1718099110				2023-04-26 19:45:54.467000		yes	(none)	3	httpd	/usr/local/apache2/bin/httpd	7f2f65c50020	7ffe18b15a64	0	0
1682509554467000	httpd	sys_pselect6	7367	1623	7367				root	0				2023-04-26 19:45:54.467000		yes	(none)	3	httpd	/usr/local/apache2/bin/httpd	0	0	0	0
1682509555474000	httpd	sys_wait4	7367	1623	7367				root	0				2023-04-26 19:45:55.474000		yes	(none)	3	httpd	/usr/local/apache2/bin/httpd	ffffffff	7ffe18b15a64	3	0
1682509555474000	httpd	sys_times	7367	1623	7367				root	1718099211				2023-04-26 19:45:55.474000		yes	(none)	3	httpd	/usr/local/apache2/bin/httpd	7f2f65c50020	7ffe18b15a64	0	0
1682509555474000	httpd	sys_pselect6	7367	1623	7367				root	0				2023-04-26 19:45:55.474000		yes	(none)	3	httpd	/usr/local/apache2/bin/httpd	0	0	0	0
1682509556472000	httpd	sys_wait4	7367	1623	7367				root	0				2023-04-26 19:45:56.472000		yes	(none)	3	httpd	/usr/local/apache2/bin/httpd	ffffffff	7ffe18b15a64	3	0
1682509556472000	httpd	sys_times	7367	1623	7367				root	1718099311				2023-04-26 19:45:56.472000		yes	(none)	3	httpd	/usr/local/apache2/bin/httpd	7f2f65c50020	7ffe18b15a64	0	0
1682509556472000	httpd	sys_pselect6	7367	1623	7367				root	0				2023-04-26 19:45:56.472000		yes	(none)	3	httpd	/usr/local/apache2/bin/httpd	0	0	0	0
1682509557474000	httpd	sys_wait4	7367	1623	7367				root	0				2023-04-26 19:45:57.474000		yes	(none)	3	httpd	/usr/local/apache2/bin/httpd	ffffffff	7ffe18b15a64	3	0
1682509557474000	httpd	sys_times	7367	1623	7367				root	1718099411				2023-04-26 19:45:57.474000		yes	(none)	3	httpd	/usr/local/apache2/bin/httpd	7f2f65c50020	7ffe18b15a64	0	0
1682509557474000	httpd	sys_pselect6	7367	1623	7367				root	0				2023-04-26 19:45:57.474000		yes	(none)	3	httpd	/usr/local/apache2/bin/httpd	0	0	0	0
1682509558476000	httpd	sys_wait4	7367	1623	7367				root	0				2023-04-26 19:45:58.476000		yes	(none)	3	httpd	/usr/local/apache2/bin/httpd	ffffffff	7ffe18b15a64	3	0
1682509558476000	httpd	sys_times	7367	1623	7367				root	1718099511				2023-04-26 19:45:58.476000		yes	(none)	3	httpd	/usr/local/apache2/bin/httpd	7f2f65c50020	7ffe18b15a64	0	0
1682509558476000	httpd	sys_pselect6	7367	1623	7367				root	0				2023-04-26 19:45:58.476000		yes	(none)	3	httpd	/usr/local/apache2/bin/httpd	0	0	0	0
1682509559471000	httpd	sys_wait4	7367	1623	7367				root	0				2023-04-26 19:45:59.471000		yes	(none)	3	httpd	/usr/local/apache2/bin/httpd	ffffffff	7ffe18b15a64	3	0
1682509559471000	httpd	sys_times	7367	1623	7367				root	1718099611				2023-04-26 19:45:59.471000		yes	(none)	3	httpd	/usr/local/apache2/bin/httpd	7f2f65c50020	7ffe18b15a64	0	0
1682509559471000	httpd	sys_pselect6	7367	1623	7367				root	0				2023-04-26 19:45:59.471000		yes	(none)	3	httpd	/usr/local/apache2/bin/httpd	0	0	0	0
1682509560477000	httpd	sys_wait4	7367	1623	7367				root	0				2023-04-26 19:46:00.477000		yes	(none)	3	httpd	/usr/local/apache2/bin/httpd	ffffffff	7ffe18b15a64	3	0
1682509560477000	httpd	sys_times	7367	1623	7367				root	1718099711				2023-04-26 19:46:00.477000		yes	(none)	3	httpd	/usr/local/apache2/bin/httpd	7f2f65c50020	7ffe18b15a64	0	0
1682509560477000	httpd	sys_pselect6	7367	1623	7367				root	0				2023-04-26 19:46:00.477000		yes	(none)	3	httpd	/usr/local/apache2/bin/httpd	0	0	0	0
